country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,9/25/2020,-6,11,77,-9,-14,1
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,9/26/2020,-14,4,50,-7,-3,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,9/27/2020,-6,30,89,-1,5,0
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,9/28/2020,-1,10,87,-10,-14,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,9/29/2020,-3,13,66,-11,-13,1
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,9/30/2020,0,16,80,-11,-14,0
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/1/2020,-1,17,79,-11,-12,-1
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/2/2020,-6,13,70,-8,-13,0
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/3/2020,-9,3,73,-3,-3,-1
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/4/2020,-7,21,90,-1,1,-2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/5/2020,0,9,93,-8,-14,0
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/6/2020,-6,9,67,-12,-14,0
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/7/2020,-5,9,75,-12,-13,0
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/8/2020,-6,12,60,-12,-12,1
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/9/2020,-9,8,58,-11,-12,1
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/10/2020,-11,1,63,-6,-3,0
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/11/2020,-8,17,84,-3,1,0
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/12/2020,-4,8,78,-11,-13,1
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/13/2020,-10,8,45,-15,-13,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/14/2020,-5,9,66,-13,-11,1
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/15/2020,-6,12,61,-19,-12,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/16/2020,-11,9,51,-9,-12,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/17/2020,-15,3,46,-9,-5,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/18/2020,-11,19,74,-6,-1,1
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/19/2020,-8,7,63,-13,-12,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/20/2020,-14,4,36,-17,-13,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/21/2020,-13,6,39,-18,-12,3
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/22/2020,-9,11,48,-13,-11,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/23/2020,-11,13,49,-12,-12,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/24/2020,-15,6,48,-8,-5,1
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/25/2020,-14,23,60,-12,-4,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/26/2020,-1,7,77,-14,-17,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/27/2020,1,31,57,-12,-15,0
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/28/2020,-33,-66,15,-55,-67,17
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/29/2020,-11,25,34,-19,-12,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/30/2020,-18,16,27,-20,-14,3
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,10/31/2020,-22,6,29,-20,-8,3
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/1/2020,-24,9,44,-19,-9,3
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/2/2020,-6,11,50,-19,-14,2
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/3/2020,-29,9,17,-25,-19,5
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/4/2020,-29,9,27,-28,-19,6
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/5/2020,-17,24,28,-20,-18,4
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/6/2020,-17,28,26,-14,-19,3
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/7/2020,-70,-7,-33,-63,-37,16
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/8/2020,-69,-12,-18,-62,-37,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/9/2020,-56,-2,6,-54,-37,14
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/10/2020,-60,-1,-12,-55,-39,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/11/2020,-59,-5,-4,-56,-39,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/12/2020,-59,-1,-5,-55,-38,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/13/2020,-63,1,-12,-57,-39,17
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/14/2020,-69,-3,-17,-63,-39,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/15/2020,-69,-21,-1,-63,-41,14
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/16/2020,-55,-6,12,-55,-40,14
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/17/2020,-59,-8,-3,-56,-43,16
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/18/2020,-61,-9,-18,-60,-42,17
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/19/2020,-63,-8,-24,-60,-43,17
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/20/2020,-65,-4,-26,-61,-43,19
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/21/2020,-69,-4,-27,-64,-38,16
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/22/2020,-72,-21,-21,-67,-41,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/23/2020,-56,-9,3,-57,-41,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/24/2020,-60,-8,-16,-58,-42,16
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/25/2020,-60,-7,-17,-60,-41,16
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/26/2020,-59,-4,-10,-62,-42,16
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/27/2020,-61,0,-13,-57,-41,17
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/28/2020,-64,2,-8,-59,-35,14
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/29/2020,-72,-19,-30,-67,-39,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,11/30/2020,-55,-5,-8,-56,-40,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/1/2020,-59,-3,-22,-56,-40,16
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/2/2020,-57,-1,-13,-56,-39,16
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/3/2020,-58,0,-13,-55,-39,16
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/4/2020,-64,-4,-33,-59,-41,19
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/5/2020,-63,5,-5,-57,-33,13
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/6/2020,-65,-11,1,-59,-34,13
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/7/2020,-55,-7,-9,-54,-39,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/8/2020,-55,0,-3,-53,-38,14
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/9/2020,-57,-5,-14,-56,-38,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/10/2020,-62,-11,-33,-59,-40,16
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/11/2020,-62,0,-28,-57,-39,17
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/12/2020,-64,4,-15,-57,-32,14
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/13/2020,-68,10,-23,-61,-33,14
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/14/2020,-53,-9,-18,-56,-37,14
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/15/2020,-49,3,-4,-49,-36,13
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/16/2020,-48,3,8,-48,-35,13
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/17/2020,-48,3,7,-46,-36,13
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/18/2020,-52,6,-1,-48,-36,15
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/19/2020,-56,5,5,-48,-26,11
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/20/2020,-58,105,8,-50,-20,11
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/21/2020,-40,5,21,-44,-35,11
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/22/2020,-43,17,10,-43,-36,11
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/23/2020,-36,43,31,-38,-35,10
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/24/2020,-34,61,40,-42,-45,12
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/25/2020,-75,-76,-8,-75,-80,25
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/26/2020,-72,-73,6,-64,-59,17
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/27/2020,-61,148,-13,-57,-22,12
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/28/2020,-34,11,59,-43,-40,12
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/29/2020,-40,17,37,-43,-40,12
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/30/2020,-34,45,46,-42,-39,11
GR,Greece,,,,,,ChIJY2xxEcdKWxMRHS2a3HUXOjY,12/31/2020,-38,50,24,-49,-46,13
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/15/2020,-6,-1,-22,-5,1,2
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/16/2020,2,1,18,3,2,0
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/17/2020,8,3,31,9,3,-1
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/18/2020,-1,1,9,-38,-6,3
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/19/2020,4,4,27,7,3,-1
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/20/2020,3,2,1,3,3,-1
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/21/2020,-6,-6,-7,0,1,0
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/22/2020,-10,-6,-25,-8,1,2
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/23/2020,0,2,12,2,3,0
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/24/2020,6,4,36,7,3,-1
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/25/2020,0,3,16,5,4,-1
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/26/2020,1,14,22,4,3,-1
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/27/2020,2,23,12,5,3,-1
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/28/2020,-3,17,5,3,1,-1
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,2/29/2020,-13,12,-10,-9,-1,0
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/1/2020,-3,22,44,-10,0,-1
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/2/2020,-11,-65,145,-29,-75,6
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/3/2020,-7,4,1,1,2,-2
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/4/2020,-5,3,6,-1,3,0
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/5/2020,-2,5,17,2,4,0
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/6/2020,-3,3,10,-2,3,1
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/7/2020,-7,2,1,-8,3,2
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/8/2020,-7,3,11,-8,1,2
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/9/2020,-16,-1,-21,-12,-2,3
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/10/2020,-6,15,6,-5,2,1
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/11/2020,-12,19,10,-17,-11,5
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/12/2020,-16,25,16,-21,-14,6
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/13/2020,-28,35,4,-29,-20,10
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/14/2020,-57,9,1,-40,-25,12
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/15/2020,-70,-7,-26,-51,-33,14
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/16/2020,-55,-2,-39,-54,-41,18
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/17/2020,-54,-12,-30,-55,-46,20
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/18/2020,-68,-20,-24,-61,-51,23
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/19/2020,-68,-16,-25,-62,-53,23
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/20/2020,-70,-11,-32,-63,-53,25
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/21/2020,-76,-28,-40,-63,-46,20
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/22/2020,-75,80,-54,-65,-39,17
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/23/2020,-79,-31,-68,-76,-61,28
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/24/2020,-78,-12,-65,-75,-62,28
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/25/2020,-88,-86,-72,-87,-88,38
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/26/2020,-81,-22,-74,-78,-62,29
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/27/2020,-82,-25,-77,-78,-62,32
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/28/2020,-82,-25,-67,-75,-55,24
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/29/2020,-82,-37,-64,-77,-54,21
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/30/2020,-69,-18,-39,-69,-59,26
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,3/31/2020,-73,-18,-51,-71,-60,27
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/1/2020,-75,-22,-57,-73,-61,28
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/2/2020,-74,-16,-48,-71,-61,27
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/3/2020,-80,-16,-65,-74,-61,30
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/4/2020,-87,-32,-82,-79,-57,25
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/5/2020,-87,-38,-78,-81,-56,22
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/6/2020,-76,-19,-61,-74,-60,27
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/7/2020,-79,-23,-66,-74,-61,28
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/8/2020,-75,-16,-47,-71,-60,27
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/9/2020,-74,-10,-37,-69,-60,27
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/10/2020,-75,-7,-39,-68,-60,29
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/11/2020,-78,-18,-43,-67,-51,22
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/12/2020,-77,106,-41,-67,-43,19
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/13/2020,-67,-8,-19,-65,-58,25
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/14/2020,-71,-4,-39,-66,-59,26
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/15/2020,-70,9,-39,-66,-59,26
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/16/2020,-70,27,-26,-62,-62,26
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/17/2020,-75,-3,-24,-70,-79,34
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/18/2020,-79,-11,-43,-68,-57,22
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/19/2020,-86,-55,-57,-78,-63,21
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/20/2020,-82,-81,-9,-78,-87,34
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/21/2020,-75,-12,-40,-69,-60,26
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/22/2020,-75,-14,-40,-70,-59,26
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/23/2020,-73,-12,-34,-67,-58,26
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/24/2020,-74,-8,-24,-65,-57,27
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/25/2020,-76,-13,-21,-60,-46,20
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/26/2020,-75,2,-17,-61,-43,18
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/27/2020,-65,-6,8,-60,-53,22
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/28/2020,-68,-8,-8,-60,-53,21
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/29/2020,-67,-3,-2,-60,-53,23
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,4/30/2020,-64,22,5,-57,-52,22
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/1/2020,-76,-69,12,-70,-82,34
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/2/2020,-73,1,-18,-58,-42,19
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/3/2020,-72,26,-9,-58,-35,17
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/4/2020,-43,3,59,-44,-43,15
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/5/2020,-47,-1,44,-43,-43,16
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/6/2020,-47,1,62,-42,-42,16
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/7/2020,-50,5,32,-44,-42,17
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/8/2020,-51,6,45,-41,-41,17
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/9/2020,-55,-1,53,-34,-28,11
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/10/2020,-54,38,64,-31,-25,9
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/11/2020,-30,2,69,-33,-35,13
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/12/2020,-33,3,50,-33,-35,13
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/13/2020,-36,2,76,-33,-35,13
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/14/2020,-33,6,73,-33,-34,12
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/15/2020,-38,6,59,-33,-34,13
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/16/2020,-46,0,61,-29,-21,8
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/17/2020,-56,30,68,-34,-22,7
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/18/2020,-29,2,84,-28,-29,10
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/19/2020,-32,0,54,-28,-29,10
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/20/2020,-30,4,74,-28,-30,10
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/21/2020,-29,5,48,-28,-29,10
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/22/2020,-37,3,32,-29,-28,11
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/23/2020,-43,-3,43,-24,-14,6
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/24/2020,-52,30,70,-20,-13,3
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/25/2020,-17,0,66,-25,-26,7
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/26/2020,-35,-9,-19,-36,-25,10
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/27/2020,-28,3,22,-31,-25,10
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/28/2020,-28,1,14,-30,-24,9
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/29/2020,-27,5,16,-26,-24,9
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/30/2020,-27,-1,42,-18,-5,4
GR,Greece,Decentralized Administration of Attica,,,,,ChIJ46OMPb_HoRQROW96xvEHbos,5/31/2020,-36,26,51,-19,-2,3
